auto,fecha,monto_recibido
5546,2021-04-30,688.0
5548,2021-04-30,436.0
5563,2021-05-03,184.0
5562,2021-05-03,153.0
5561,2021-05-03,403.0
5560,2021-05-03,181.0
5559,2021-05-03,62.0
5558,2021-05-03,381.0
5556,2021-05-03,67.0
5555,2021-05-03,430.0
5554,2021-05-03,60.0
5553,2021-05-03,100.0
5552,2021-05-03,550.0
5557,2021-05-03,133.0
5570,2021-05-04,262.0
5572,2021-05-04,112.0
5573,2021-05-04,19.0
5571,2021-05-04,330.0
5569,2021-05-04,1220.0
5565,2021-05-04,520.0
5567,2021-05-04,389.0
5566,2021-05-04,650.0
5564,2021-05-04,980.0
5568,2021-05-04,111.0
5574,2021-05-05,174.0
5575,2021-05-05,550.0
5576,2021-05-05,96.0
5577,2021-05-05,330.0
5578,2021-05-05,96.0
5579,2021-05-05,6.0
5588,2021-05-06,280.0
5589,2021-05-06,348.0
5587,2021-05-06,217.0
5590,2021-05-06,86.0
5591,2021-05-06,71.0
5586,2021-05-06,41.0
5581,2021-05-06,120.0
5584,2021-05-06,318.0
5583,2021-05-06,414.0
5582,2021-05-06,390.0
5580,2021-05-06,325.0
5585,2021-05-06,70.0
5602,2021-05-07,180.0
5601,2021-05-07,17.5
5600,2021-05-07,22.0
5598,2021-05-07,225.0
5597,2021-05-07,413.0
5599,2021-05-07,75.0
5595,2021-05-07,223.0
5594,2021-05-07,155.0
5593,2021-05-07,300.0
5592,2021-05-07,210.0
5596,2021-05-07,400.0
5603,2021-05-08,343.0
5604,2021-05-08,90.0
5605,2021-05-08,320.0
5606,2021-05-08,611.0
5607,2021-05-08,270.0
5608,2021-05-08,190.0
5615,2021-05-10,260.0
5617,2021-05-10,72.0
5616,2021-05-10,71.0
5614,2021-05-10,335.0
5618,2021-05-10,490.0
5612,2021-05-10,497.0
5611,2021-05-10,33.0
5610,2021-05-10,530.0
5609,2021-05-10,340.0
5613,2021-05-10,500.0
5630,2021-05-11,130.0
5629,2021-05-11,300.0
5628,2021-05-11,54.0
5627,2021-05-11,25.0
5626,2021-05-11,504.0
5625,2021-05-11,375.0
5631,2021-05-11,26.0
5623,2021-05-11,200.0
5622,2021-05-11,1030.0
5621,2021-05-11,303.0
5620,2021-05-11,590.0
5619,2021-05-11,560.0
5624,2021-05-11,390.0
5644,2021-05-12,108.0
5643,2021-05-12,96.0
5642,2021-05-12,80.0
5641,2021-05-12,296.0
5640,2021-05-12,281.0
5639,2021-05-12,550.0
5637,2021-05-12,140.0
5636,2021-05-12,280.0
5635,2021-05-12,143.0
5634,2021-05-12,14.0
5633,2021-05-12,340.0
5632,2021-05-12,900.0
5638,2021-05-12,450.0
5651,2021-05-13,264.0
5654,2021-05-13,138.0
5653,2021-05-13,75.0
5652,2021-05-13,489.0
5650,2021-05-13,230.0
5648,2021-05-13,531.0
5649,2021-05-13,255.0
5647,2021-05-13,1321.0
5646,2021-05-13,240.0
5645,2021-05-13,850.0
5655,2021-05-14,133.0
5656,2021-05-14,185.0
5657,2021-05-14,694.0
5658,2021-05-14,520.0
5659,2021-05-14,300.0
5663,2021-05-15,160.0
5662,2021-05-15,330.0
5660,2021-05-15,326.0
5661,2021-05-15,112.0
5672,2021-05-17,195.0
5676,2021-05-17,95.0
5675,2021-05-17,125.0
5674,2021-05-17,10.0
5673,2021-05-17,47.0
5671,2021-05-17,352.0
5665,2021-05-17,460.0
5669,2021-05-17,160.0
5668,2021-05-17,137.0
5667,2021-05-17,9.0
5666,2021-05-17,1010.0
5664,2021-05-17,740.0
5670,2021-05-17,490.0
5682,2021-05-18,240.0
5684,2021-05-18,20.0
5683,2021-05-18,291.0
5680,2021-05-18,520.0
5678,2021-05-18,160.0
5679,2021-05-18,506.0
5677,2021-05-18,226.0
5681,2021-05-18,310.0
5695,2021-05-19,133.0
5693,2021-05-19,57.0
5692,2021-05-19,391.0
5691,2021-05-19,173.0
5690,2021-05-19,185.0
5694,2021-05-19,96.0
5688,2021-05-19,210.0
5687,2021-05-19,240.0
5686,2021-05-19,516.0
5685,2021-05-19,191.0
5689,2021-05-19,900.0
5705,2021-05-20,15.0
5696,2021-05-20,950.0
5697,2021-05-20,100.0
5698,2021-05-20,571.0
5699,2021-05-20,350.0
5700,2021-05-20,162.0
5701,2021-05-20,501.0
5702,2021-05-20,100.0
5703,2021-05-20,123.0
5704,2021-05-20,50.0
5712,2021-05-21,265.0
5711,2021-05-21,600.0
5714,2021-05-21,32.0
5710,2021-05-21,771.0
5713,2021-05-21,480.0
5708,2021-05-21,580.0
5706,2021-05-21,800.0
5709,2021-05-21,75.0
5707,2021-05-21,231.0
5726,2021-05-22,12.0
5725,2021-05-22,328.0
5724,2021-05-22,137.0
5722,2021-05-22,200.0
5721,2021-05-22,900.0
5723,2021-05-22,138.0
5719,2021-05-22,171.0
5718,2021-05-22,120.0
5717,2021-05-22,80.0
5716,2021-05-22,640.0
5715,2021-05-22,482.0
5720,2021-05-22,35.0
5735,2021-05-24,9.0
5739,2021-05-24,10.0
5738,2021-05-24,110.0
5737,2021-05-24,151.0
5736,2021-05-24,222.0
5734,2021-05-24,185.0
5728,2021-05-24,692.0
5732,2021-05-24,320.0
5731,2021-05-24,240.0
5730,2021-05-24,137.0
5729,2021-05-24,950.0
5727,2021-05-24,451.0
5733,2021-05-24,314.0
5745,2021-05-25,93.0
5747,2021-05-25,40.0
5746,2021-05-25,490.0
5744,2021-05-25,110.0
5743,2021-05-25,590.0
5742,2021-05-25,606.0
5741,2021-05-25,510.0
5740,2021-05-25,148.0
5748,2021-05-26,750.0
5749,2021-05-26,471.0
5750,2021-05-26,600.0
5751,2021-05-26,65.0
5752,2021-05-26,80.0
5753,2021-05-26,201.0
5754,2021-05-26,12.0
5761,2021-05-27,120.0
5760,2021-05-27,95.0
5758,2021-05-27,900.0
5759,2021-05-27,181.0
5756,2021-05-27,100.0
5755,2021-05-27,521.0
5757,2021-05-27,340.0
5762,2021-05-28,131.0
5763,2021-05-28,35.0
5764,2021-05-28,330.0
5765,2021-05-28,480.0
5766,2021-05-28,720.0
5767,2021-05-28,650.0
5768,2021-05-28,335.0
5769,2021-05-28,266.0
5770,2021-05-28,26.0
5778,2021-05-31,6.0
5777,2021-05-31,207.0
5776,2021-05-31,360.0
5775,2021-05-31,721.0
5773,2021-05-31,750.0
5772,2021-05-31,390.0
5771,2021-05-31,16.0
5774,2021-05-31,371.0
5782,2021-06-01,1100.0
5781,2021-06-01,239.0
5783,2021-06-01,330.0
5779,2021-06-01,426.0
5780,2021-06-01,443.0
5784,2021-06-02,625.0
5785,2021-06-02,235.0
5786,2021-06-02,874.0
5787,2021-06-02,420.0
5788,2021-06-02,301.0
5794,2021-06-03,147.0
5795,2021-06-03,405.0
5793,2021-06-03,425.0
5792,2021-06-03,160.0
5791,2021-06-03,540.0
5790,2021-06-03,440.0
5789,2021-06-03,25.0
5804,2021-06-07,270.0
5803,2021-06-07,450.0
5802,2021-06-07,141.0
5800,2021-06-07,117.0
5801,2021-06-07,480.0
5798,2021-06-07,268.0
5797,2021-06-07,437.0
5796,2021-06-07,360.0
5799,2021-06-07,1472.0
5812,2021-06-08,30.0
5814,2021-06-08,42.0
5813,2021-06-08,5.0
5815,2021-06-08,105.0
5811,2021-06-08,56.0
5807,2021-06-08,100.0
5809,2021-06-08,180.0
5808,2021-06-08,581.0
5806,2021-06-08,105.0
5805,2021-06-08,1050.0
5810,2021-06-08,520.0
5816,2021-06-09,413.0
5817,2021-06-09,400.0
5818,2021-06-09,500.0
5819,2021-06-09,350.0
5820,2021-06-09,280.0
5821,2021-06-09,600.0
5822,2021-06-09,110.0
5823,2021-06-09,120.0
5829,2021-06-10,120.0
5828,2021-06-10,95.0
5827,2021-06-10,320.0
5825,2021-06-10,340.0
5824,2021-06-10,350.0
5826,2021-06-10,320.0
5830,2021-06-11,420.0
5831,2021-06-11,400.0
5832,2021-06-11,260.0
5833,2021-06-11,350.0
5834,2021-06-11,50.0
5835,2021-06-11,30.0
5842,2021-06-14,280.0
5843,2021-06-14,34.0
5844,2021-06-14,343.0
5841,2021-06-14,465.0
5837,2021-06-14,265.0
5839,2021-06-14,2.0
5836,2021-06-14,130.0
5840,2021-06-14,580.0
5838,2021-06-14,530.0
5845,2021-06-15,320.0
5846,2021-06-15,140.0
5847,2021-06-15,192.0
5848,2021-06-15,737.0
5849,2021-06-15,107.0
5850,2021-06-15,240.0
5855,2021-06-16,173.0
5851,2021-06-16,570.0
5852,2021-06-16,1120.0
5853,2021-06-16,150.0
5854,2021-06-16,220.0
5864,2021-06-17,255.0
5863,2021-06-17,171.0
5862,2021-06-17,370.0
5861,2021-06-17,255.0
5860,2021-06-17,660.0
5858,2021-06-17,191.0
5857,2021-06-17,431.0
5856,2021-06-17,555.0
5859,2021-06-17,711.0
5869,2021-06-18,218.0
5871,2021-06-18,10.0
5868,2021-06-18,492.0
5870,2021-06-18,28.0
5866,2021-06-18,150.0
5865,2021-06-18,400.0
5867,2021-06-18,490.0
5881,2021-06-22,13.5
5880,2021-06-22,100.0
5879,2021-06-22,40.0
5878,2021-06-22,115.0
5877,2021-06-22,420.0
5874,2021-06-22,370.0
5875,2021-06-22,814.0
5873,2021-06-22,180.0
5872,2021-06-22,322.0
5876,2021-06-22,138.0
5892,2021-06-23,387.0
5891,2021-06-23,145.0
5890,2021-06-23,140.0
5889,2021-06-23,335.0
5888,2021-06-23,340.0
5887,2021-06-23,115.0
5885,2021-06-23,65.0
5884,2021-06-23,100.0
5883,2021-06-23,287.0
5882,2021-06-23,465.0
5886,2021-06-23,121.0
5898,2021-06-24,241.0
5900,2021-06-24,98.0
5899,2021-06-24,142.0
5897,2021-06-24,538.0
5901,2021-06-24,275.0
5895,2021-06-24,773.0
5894,2021-06-24,237.0
5893,2021-06-24,382.0
5896,2021-06-24,241.0
5909,2021-06-25,120.0
5908,2021-06-25,36.5
5907,2021-06-25,159.0
5906,2021-06-25,621.0
5903,2021-06-25,266.0
5904,2021-06-25,420.0
5902,2021-06-25,316.0
5905,2021-06-25,409.0
5924,2021-06-26,68.0
5923,2021-06-26,13.0
5922,2021-06-26,133.0
5920,2021-06-26,540.0
5919,2021-06-26,527.0
5918,2021-06-26,780.0
5917,2021-06-26,25.0
5921,2021-06-26,272.0
5915,2021-06-26,140.0
5914,2021-06-26,200.0
5913,2021-06-26,620.0
5912,2021-06-26,617.0
5911,2021-06-26,363.0
5910,2021-06-26,580.0
5916,2021-06-26,33.0
5929,2021-06-29,69.0
5928,2021-06-29,312.0
5926,2021-06-29,694.0
5925,2021-06-29,993.0
5927,2021-06-29,400.0
5930,2021-06-30,307.0
5931,2021-06-30,420.0
5932,2021-06-30,162.0
5939,2021-07-01,100.0
5938,2021-07-01,184.0
5937,2021-07-01,95.0
5934,2021-07-01,200.0
5935,2021-07-01,1400.0
5933,2021-07-01,455.0
5936,2021-07-01,130.0
5940,2021-07-02,110.0
5941,2021-07-02,499.0
5942,2021-07-02,330.0
5943,2021-07-02,1470.0
5944,2021-07-02,126.0
5951,2021-07-03,125.0
5950,2021-07-03,20.0
5948,2021-07-03,350.0
5949,2021-07-03,380.0
5946,2021-07-03,690.0
5945,2021-07-03,450.0
5947,2021-07-03,47.0
5952,2021-07-05,764.0
5953,2021-07-05,398.0
5954,2021-07-05,41.0
5955,2021-07-05,360.0
5956,2021-07-05,260.0
5957,2021-07-05,22.0
5958,2021-07-05,232.0
5959,2021-07-05,25.0
5965,2021-07-06,137.0
5966,2021-07-06,80.0
5967,2021-07-06,414.0
5964,2021-07-06,86.0
5962,2021-07-06,1010.0
5960,2021-07-06,168.0
5963,2021-07-06,260.0
5961,2021-07-06,273.0
5968,2021-07-07,312.0
5969,2021-07-07,827.0
5970,2021-07-07,328.0
5971,2021-07-07,59.0
5972,2021-07-07,356.0
5973,2021-07-08,540.0
5974,2021-07-08,350.0
5975,2021-07-08,211.0
5976,2021-07-08,14.0
5977,2021-07-08,280.0
5978,2021-07-08,190.0
5979,2021-07-08,38.0
5986,2021-07-09,28.0
5985,2021-07-09,520.0
5984,2021-07-09,209.0
5981,2021-07-09,144.0
5982,2021-07-09,168.0
5980,2021-07-09,610.0
5983,2021-07-09,37.0
5987,2021-07-10,68.0
5988,2021-07-10,445.0
5989,2021-07-10,258.0
5990,2021-07-10,98.0
5991,2021-07-10,10.0
5992,2021-07-10,85.0
5997,2021-07-12,320.0
5998,2021-07-12,109.0
5996,2021-07-12,520.0
5994,2021-07-12,28.0
5993,2021-07-12,126.0
5995,2021-07-12,34.0
5999,2021-07-13,99.0
6000,2021-07-13,154.0
6001,2021-07-13,7.0
6002,2021-07-13,46.0
6003,2021-07-13,64.0
6004,2021-07-13,468.0
6005,2021-07-13,460.0
6006,2021-07-13,250.0
6007,2021-07-13,950.0
6008,2021-07-13,13.0
6009,2021-07-13,250.0
6011,2021-07-14,780.0
6015,2021-07-14,174.0
6014,2021-07-14,730.0
6010,2021-07-14,210.0
6012,2021-07-14,87.0
6013,2021-07-14,330.0
6022,2021-07-15,84.0
6016,2021-07-15,610.0
6017,2021-07-15,430.0
6018,2021-07-15,400.0
6019,2021-07-15,190.0
6020,2021-07-15,429.0
6021,2021-07-15,47.0
6023,2021-07-15,14.0
6027,2021-07-16,450.0
6028,2021-07-16,129.0
6026,2021-07-16,51.0
6024,2021-07-16,305.0
6025,2021-07-16,216.0
6029,2021-07-17,225.0
6030,2021-07-17,477.0
6031,2021-07-17,470.0
6032,2021-07-17,680.0
6045,2021-07-19,250.0
6044,2021-07-19,69.0
6043,2021-07-19,77.0
6042,2021-07-19,186.0
6041,2021-07-19,150.0
6039,2021-07-19,260.0
6040,2021-07-19,330.0
6037,2021-07-19,230.0
6036,2021-07-19,370.0
6035,2021-07-19,368.0
6034,2021-07-19,230.0
6033,2021-07-19,372.0
6038,2021-07-19,203.0
6046,2021-07-20,321.0
6047,2021-07-20,117.0
6048,2021-07-20,700.0
6049,2021-07-20,450.0
6050,2021-07-20,300.0
6051,2021-07-20,76.0
6056,2021-07-21,160.0
6058,2021-07-21,330.0
6055,2021-07-21,350.0
6057,2021-07-21,259.0
6053,2021-07-21,11.0
6052,2021-07-21,613.0
6054,2021-07-21,530.0
6059,2021-07-22,522.0
6060,2021-07-22,330.0
6061,2021-07-22,441.0
6062,2021-07-22,509.0
6063,2021-07-22,170.0
6064,2021-07-22,480.0
6065,2021-07-22,670.0
6066,2021-07-22,410.0
6067,2021-07-22,38.0
6068,2021-07-22,380.0
6074,2021-07-23,560.0
6073,2021-07-23,359.0
6072,2021-07-23,32.0
6070,2021-07-23,140.0
6069,2021-07-23,625.0
6071,2021-07-23,380.0
6075,2021-07-24,288.0
6076,2021-07-24,90.0
6077,2021-07-24,94.0
6078,2021-07-24,310.0
6079,2021-07-24,20.0
6086,2021-07-26,180.0
6085,2021-07-26,340.0
6084,2021-07-26,50.0
6080,2021-07-26,142.0
6082,2021-07-26,343.0
6081,2021-07-26,15.0
6083,2021-07-26,153.0
6090,2021-07-27,30.0
6089,2021-07-27,320.0
6087,2021-07-27,250.0
6088,2021-07-27,165.0
6091,2021-07-28,440.0
6092,2021-07-28,252.0
6093,2021-07-28,215.0
6094,2021-07-28,98.0
6095,2021-07-28,127.0
6096,2021-07-28,96.0
6103,2021-07-29,110.0
6102,2021-07-29,370.0
6101,2021-07-29,49.0
6098,2021-07-29,165.0
6099,2021-07-29,129.0
6097,2021-07-29,900.0
6100,2021-07-29,423.0
6110,2021-07-30,424.0
6112,2021-07-30,240.0
6111,2021-07-30,27.0
6109,2021-07-30,156.0
6104,2021-07-30,300.0
6107,2021-07-30,125.0
6106,2021-07-30,620.0
6105,2021-07-30,251.0
6108,2021-07-30,292.0
6113,2021-07-31,16.0
6114,2021-07-31,585.0
6122,2021-08-02,520.0
6125,2021-08-02,25.0
6124,2021-08-02,120.0
6123,2021-08-02,222.0
6121,2021-08-02,350.0
6118,2021-08-02,334.0
6119,2021-08-02,181.0
6117,2021-08-02,245.0
6116,2021-08-02,1080.0
6115,2021-08-02,1350.0
6120,2021-08-02,266.0
6137,2021-08-03,24.0
6136,2021-08-03,124.0
6135,2021-08-03,80.0
6133,2021-08-03,45.0
6132,2021-08-03,312.0
6134,2021-08-03,322.5
6130,2021-08-03,333.0
6129,2021-08-03,198.0
6128,2021-08-03,91.0
6127,2021-08-03,520.0
6126,2021-08-03,202.0
6131,2021-08-03,60.0
6138,2021-08-04,490.0
6139,2021-08-04,630.0
6140,2021-08-04,331.0
6141,2021-08-04,185.0
6142,2021-08-04,630.0
6143,2021-08-04,206.0
6144,2021-08-04,14.0
6149,2021-08-05,40.0
6150,2021-08-05,120.0
6148,2021-08-05,160.0
6151,2021-08-05,50.0
6146,2021-08-05,255.0
6145,2021-08-05,1092.0
6147,2021-08-05,350.0
6152,2021-08-09,447.0
6153,2021-08-09,201.0
6154,2021-08-09,272.0
6155,2021-08-09,865.0
6156,2021-08-09,230.0
6157,2021-08-09,7.5
6164,2021-08-10,111.0
6163,2021-08-10,423.0
6161,2021-08-10,257.0
6162,2021-08-10,78.0
6159,2021-08-10,340.0
6158,2021-08-10,190.0
6160,2021-08-10,500.0
6165,2021-08-11,705.0
6166,2021-08-11,382.0
6167,2021-08-11,591.0
6168,2021-08-11,442.0
6169,2021-08-11,40.0
6170,2021-08-11,63.0
6178,2021-08-12,23.0
6182,2021-08-12,44.0
6183,2021-08-12,27.0
6180,2021-08-12,320.0
6179,2021-08-12,155.0
6177,2021-08-12,18.0
6181,2021-08-12,10.0
6175,2021-08-12,776.0
6174,2021-08-12,16.0
6173,2021-08-12,440.0
6172,2021-08-12,163.0
6171,2021-08-12,700.0
6176,2021-08-12,151.0
6197,2021-08-13,39.0
6196,2021-08-13,11.0
6194,2021-08-13,110.0
6193,2021-08-13,340.0
6192,2021-08-13,212.0
6191,2021-08-13,200.0
6195,2021-08-13,132.0
6189,2021-08-13,25.0
6188,2021-08-13,294.0
6187,2021-08-13,250.0
6186,2021-08-13,120.0
6185,2021-08-13,141.0
6184,2021-08-13,783.0
6190,2021-08-13,171.0
6204,2021-08-14,53.0
6203,2021-08-14,170.0
6201,2021-08-14,260.0
6202,2021-08-14,176.0
6199,2021-08-14,104.0
6198,2021-08-14,871.0
6200,2021-08-14,395.0
6205,2021-08-16,295.0
6206,2021-08-16,99.0
6207,2021-08-16,155.0
6208,2021-08-16,332.0
6209,2021-08-16,143.0
6210,2021-08-16,50.0
6216,2021-08-17,180.0
6218,2021-08-17,98.0
6215,2021-08-17,575.0
6217,2021-08-17,155.0
6213,2021-08-17,260.0
6211,2021-08-17,820.0
6214,2021-08-17,290.0
6212,2021-08-17,160.0
6219,2021-08-18,600.0
6220,2021-08-18,600.0
6221,2021-08-18,220.0
6222,2021-08-18,508.0
6223,2021-08-18,309.5
6224,2021-08-18,111.0
6234,2021-08-19,105.0
6233,2021-08-19,92.0
6231,2021-08-19,257.0
6230,2021-08-19,120.0
6232,2021-08-19,60.0
6228,2021-08-19,349.0
6227,2021-08-19,357.0
6226,2021-08-19,465.0
6225,2021-08-19,82.0
6229,2021-08-19,215.0
6245,2021-08-20,95.0
6244,2021-08-20,120.0
6243,2021-08-20,30.0
6242,2021-08-20,197.0
6241,2021-08-20,172.0
6238,2021-08-20,39.0
6239,2021-08-20,35.0
6237,2021-08-20,602.0
6236,2021-08-20,550.0
6235,2021-08-20,437.5
6240,2021-08-20,325.0
6250,2021-08-21,106.0
6249,2021-08-21,320.0
6247,2021-08-21,38.0
6246,2021-08-21,122.0
6248,2021-08-21,390.0
6251,2021-08-23,806.0
6252,2021-08-23,353.0
6253,2021-08-23,35.0
6254,2021-08-23,130.0
6255,2021-08-23,560.0
6256,2021-08-23,173.0
6257,2021-08-23,383.0
6258,2021-08-23,181.0
6259,2021-08-23,6.0
6265,2021-08-24,38.0
6264,2021-08-24,320.0
6263,2021-08-24,82.0
6261,2021-08-24,595.0
6260,2021-08-24,630.0
6262,2021-08-24,680.0
6266,2021-08-25,424.0
6267,2021-08-25,230.0
6268,2021-08-25,436.0
6269,2021-08-25,40.0
6270,2021-08-25,70.0
6276,2021-08-26,450.0
6271,2021-08-26,757.0
6272,2021-08-26,470.0
6273,2021-08-26,320.0
6274,2021-08-26,86.0
6275,2021-08-26,45.0
6280,2021-08-27,170.0
6279,2021-08-27,282.0
6277,2021-08-27,198.0
6278,2021-08-27,206.0
6281,2021-08-28,912.0
6282,2021-08-30,515.0
6283,2021-08-30,450.0
6284,2021-08-30,215.0
6285,2021-08-30,475.0
6286,2021-08-30,87.0
6287,2021-08-30,71.0
6299,2021-08-31,55.0
6298,2021-08-31,177.0
6297,2021-08-31,290.0
6295,2021-08-31,270.0
6294,2021-08-31,100.0
6296,2021-08-31,330.0
6292,2021-08-31,10.0
6291,2021-08-31,8.0
6290,2021-08-31,229.0
6289,2021-08-31,450.0
6288,2021-08-31,780.0
6293,2021-08-31,28.0
6310,2021-09-01,132.0
6309,2021-09-01,487.0
6308,2021-09-01,300.0
6307,2021-09-01,9.0
6306,2021-09-01,209.0
6304,2021-09-01,706.0
6303,2021-09-01,500.0
6302,2021-09-01,529.0
6301,2021-09-01,94.0
6300,2021-09-01,450.0
6305,2021-09-01,93.0
6316,2021-09-02,69.0
6318,2021-09-02,52.0
6317,2021-09-02,44.0
6315,2021-09-02,115.0
6311,2021-09-02,730.0
6313,2021-09-02,111.0
6312,2021-09-02,135.0
6314,2021-09-02,124.0
6329,2021-09-03,284.0
6328,2021-09-03,68.0
6327,2021-09-03,32.0
6326,2021-09-03,108.0
6325,2021-09-03,590.0
6330,2021-09-03,90.0
6323,2021-09-03,800.0
6322,2021-09-03,529.0
6321,2021-09-03,60.0
6320,2021-09-03,492.0
6319,2021-09-03,700.0
6324,2021-09-03,235.0
6331,2021-09-04,365.0
6332,2021-09-04,63.0
6333,2021-09-04,50.0
6341,2021-09-06,126.0
6340,2021-09-06,74.0
6339,2021-09-06,39.0
6338,2021-09-06,115.0
6334,2021-09-06,610.0
6336,2021-09-06,108.0
6335,2021-09-06,107.0
6337,2021-09-06,243.0
6347,2021-09-07,183.0
6348,2021-09-07,45.0
6346,2021-09-07,154.0
6342,2021-09-07,550.0
6344,2021-09-07,319.0
6345,2021-09-07,153.0
6343,2021-09-07,312.0
6349,2021-09-08,490.0
6350,2021-09-08,640.0
6351,2021-09-08,255.0
6352,2021-09-08,98.0
6353,2021-09-08,12.0
6354,2021-09-09,640.0
6355,2021-09-09,190.0
6356,2021-09-09,147.0
6357,2021-09-09,143.0
6364,2021-09-10,80.0
6362,2021-09-10,266.0
6361,2021-09-10,233.0
6363,2021-09-10,208.0
6359,2021-09-10,65.0
6358,2021-09-10,730.0
6360,2021-09-10,358.0
6365,2021-09-11,93.0
6366,2021-09-11,219.0
6367,2021-09-11,153.0
6368,2021-09-11,10.0
6375,2021-09-13,26.0
6374,2021-09-13,79.0
6373,2021-09-13,235.0
6370,2021-09-13,202.0
6371,2021-09-13,397.0
6369,2021-09-13,340.0
6372,2021-09-13,400.0
6381,2021-09-15,187.0
6382,2021-09-15,10.0
6379,2021-09-15,156.0
6380,2021-09-15,251.0
6378,2021-09-15,103.0
6377,2021-09-15,650.0
6376,2021-09-15,455.0
6383,2021-09-16,550.0
6384,2021-09-16,134.0
6385,2021-09-16,6.0
6386,2021-09-16,136.0
6387,2021-09-16,45.0
6397,2021-09-17,33.0
6396,2021-09-17,180.0
6395,2021-09-17,371.0
6393,2021-09-17,149.0
6394,2021-09-17,23.0
6391,2021-09-17,103.0
6390,2021-09-17,42.0
6389,2021-09-17,192.0
6388,2021-09-17,335.0
6392,2021-09-17,480.0
6398,2021-09-18,263.0
6399,2021-09-18,44.0
6400,2021-09-18,86.0
6401,2021-09-20,147.0
6402,2021-09-20,140.0
6403,2021-09-20,602.0
6404,2021-09-20,660.0
6405,2021-09-20,450.0
6406,2021-09-20,61.0
6417,2021-09-21,42.0
6416,2021-09-21,188.0
6408,2021-09-21,92.0
6415,2021-09-21,39.0
6418,2021-09-21,18.0
6414,2021-09-21,103.0
6407,2021-09-21,485.0
6412,2021-09-21,267.0
6411,2021-09-21,119.0
6410,2021-09-21,133.0
6409,2021-09-21,510.0
6413,2021-09-21,260.0
6425,2021-09-22,20.0
6424,2021-09-22,81.0
6423,2021-09-22,150.0
6422,2021-09-22,280.0
6421,2021-09-22,347.0
6420,2021-09-22,240.0
6419,2021-09-22,680.0
6434,2021-09-23,100.0
6433,2021-09-23,246.0
6435,2021-09-23,133.0
6432,2021-09-23,420.0
6431,2021-09-23,670.0
6428,2021-09-23,55.0
6429,2021-09-23,218.0
6427,2021-09-23,490.0
6426,2021-09-23,40.0
6430,2021-09-23,303.0
6450,2021-09-24,12.0
6449,2021-09-24,90.0
6448,2021-09-24,81.0
6447,2021-09-24,69.0
6446,2021-09-24,130.0
6445,2021-09-24,75.0
6444,2021-09-24,126.0
6441,2021-09-24,220.0
6442,2021-09-24,166.0
6440,2021-09-24,852.0
6439,2021-09-24,25.0
6438,2021-09-24,158.0
6437,2021-09-24,120.0
6436,2021-09-24,400.0
6443,2021-09-24,130.0
6451,2021-09-25,355.0
6452,2021-09-25,222.0
6453,2021-09-25,45.0
6454,2021-09-25,21.0
6462,2021-09-27,40.0
6461,2021-09-27,105.0
6460,2021-09-27,139.0
6459,2021-09-27,129.0
6456,2021-09-27,96.0
6457,2021-09-27,126.0
6455,2021-09-27,467.0
6458,2021-09-27,665.0
6463,2021-09-28,240.0
6464,2021-09-28,570.0
6465,2021-09-28,160.0
6466,2021-09-28,54.0
6471,2021-09-29,95.0
6472,2021-09-29,50.0
6473,2021-09-29,171.0
6470,2021-09-29,128.0
6468,2021-09-29,192.0
6467,2021-09-29,758.0
6469,2021-09-29,730.0
6482,2021-09-30,257.0
6481,2021-09-30,73.0
6480,2021-09-30,180.0
6479,2021-09-30,130.0
6483,2021-09-30,145.0
6477,2021-09-30,135.0
6476,2021-09-30,571.0
6475,2021-09-30,25.0
6474,2021-09-30,216.0
6478,2021-09-30,228.0
6492,2021-10-01,17.0
6491,2021-10-01,252.0
6490,2021-10-01,226.0
6489,2021-10-01,200.0
6487,2021-10-01,1250.0
6486,2021-10-01,20.0
6485,2021-10-01,57.0
6484,2021-10-01,610.0
6488,2021-10-01,470.0
6498,2021-10-04,1500.0
6500,2021-10-04,171.0
6497,2021-10-04,50.0
6499,2021-10-04,814.0
6495,2021-10-04,85.0
6494,2021-10-04,478.0
6493,2021-10-04,450.0
6496,2021-10-04,405.0
6501,2021-10-05,640.0
6502,2021-10-05,390.0
6503,2021-10-05,472.0
6504,2021-10-05,300.0
6505,2021-10-06,220.0
6506,2021-10-06,520.0
6507,2021-10-06,150.0
6508,2021-10-06,570.0
6509,2021-10-06,530.0
6510,2021-10-06,367.0
6515,2021-10-07,150.0
6514,2021-10-07,237.0
6512,2021-10-07,441.0
6511,2021-10-07,565.0
6513,2021-10-07,370.0
6516,2021-10-08,610.0
6517,2021-10-08,610.0
6518,2021-10-08,170.0
6519,2021-10-08,225.0
6520,2021-10-08,52.0
6521,2021-10-11,290.0
6522,2021-10-11,130.0
6523,2021-10-11,170.0
6530,2021-10-12,1140.0
6532,2021-10-12,79.0
6531,2021-10-12,136.0
6529,2021-10-12,31.0
6533,2021-10-12,19.0
6527,2021-10-12,700.0
6524,2021-10-12,84.0
6528,2021-10-12,360.0
6526,2021-10-12,321.0
6525,2021-10-12,200.0
6534,2021-10-13,477.0
6535,2021-10-13,35.0
6536,2021-10-13,122.0
6537,2021-10-13,90.0
6538,2021-10-13,320.0
6539,2021-10-13,12.0
6540,2021-10-13,420.0
6541,2021-10-13,86.0
6542,2021-10-13,825.0
6543,2021-10-13,342.0
6544,2021-10-13,11.0
6551,2021-10-14,93.0
6550,2021-10-14,180.0
